2379,ihsn,inc,1,,,,,,Mexico,2010,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2010 (Tradicional) ,a,nac,,,By: Instituto Nacional de Estadística y Geografía (INEGI),"Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1445 Citations: 16 ","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3010
2372,ihsn,inc,1,,,,,,Mexico,2012,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2012 ,a,nac,,,"By: Instituto Nacional de Estadística y Geografía (INEGI), Dirección General de Estadísticas Sociodemográficas (DGES), Dirección General Adjunta de Encuestas Sociodemográficas y Registros Adm","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 386 Citations: 5 ","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/3971
17447,ihsn,c,,,,,,,Mexico,1960,,,General Census of Population 1960 - IPUMS Subset ,,,,,By: Dirección General de Estadística - Secretaría de Industria y Comercio,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 3531","Mexico, 1960",,http://catalog.ihsn.org/index.php/catalog/450
17440,ihsn,c,,,,,,,Mexico,1970,,,General Census of Population 1970 - IPUMS Subset ,,,,,By: Dirección General de Estadística - Secretaría de Industria y Comercio,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 156","Mexico, 1970",,http://catalog.ihsn.org/index.php/catalog/452
17426,ihsn,c,,,,,,,Mexico,1990,,,General Census of Population and Housing 1990 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 116","Mexico, 1990",,http://catalog.ihsn.org/index.php/catalog/455
17419,ihsn,c,,,,,,,Mexico,1995,,,Count of Population and Housing 1995 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 173 Citations: 1 ","Mexico, 1995",,http://catalog.ihsn.org/index.php/catalog/457
17391,ihsn,c,,,,,,,Mexico,2000,,,Census of Population and Housing 2000 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 199","Mexico, 2000",,http://catalog.ihsn.org/index.php/catalog/459
17258,ihsn,c,,,,,,,Mexico,2005,,,Count of Population and Housing 2005 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 105","Mexico, 2005",,http://catalog.ihsn.org/index.php/catalog/460
17075,ihsn,c,,,,,,,Mexico,2010,,,Censo de Población y Vivienda 2010 - IPUMS Subset ,,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Minnesota Population Center - University of Minnesota","Created on: Sep 14, 2013 Last modified: Sep 14, 2013 Views: 134","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3582
17433,ihsn,,,,,,,,Mexico,1987,,,Encuesta Nacional sobre Fecundidad y Salud 1987 ,,,,,By: Dirección General de Planificacion Familiar (DGPF) - Subsecretaría de Servicios de Salud Secretaría de Salud,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 762 Citations: 81 ","Mexico, 1987",,http://catalog.ihsn.org/index.php/catalog/2534
17384,ihsn,,,,,,,,Mexico, 2000-2001,,,"Multi Country Study Survey 2000-2001, Long version ",,,,,By: World Health Organization (WHO),"Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 57","Mexico, 2000-2001",,http://catalog.ihsn.org/index.php/catalog/3834
3665,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4974
3672,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4978
3679,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4982
3686,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4977
3693,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4976
3700,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4975
3707,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 9","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4981
