links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links
http://catalog.ihsn.org/index.php/catalog/450,17447,ihsn,c,,,,,,,Mexico,1960,,,General Census of Population 1960 - IPUMS Subset ,,,,,By: Dirección General de Estadística - Secretaría de Industria y Comercio,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 3531","Mexico, 1960",,http://catalog.ihsn.org/index.php/catalog/450
http://catalog.ihsn.org/index.php/catalog/452,17440,ihsn,c,,,,,,,Mexico,1970,,,General Census of Population 1970 - IPUMS Subset ,,,,,By: Dirección General de Estadística - Secretaría de Industria y Comercio,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 156","Mexico, 1970",,http://catalog.ihsn.org/index.php/catalog/452
http://catalog.ihsn.org/index.php/catalog/455,17426,ihsn,c,,,,,,,Mexico,1990,,,General Census of Population and Housing 1990 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 116","Mexico, 1990",,http://catalog.ihsn.org/index.php/catalog/455
http://catalog.ihsn.org/index.php/catalog/457,17419,ihsn,c,,,,,,,Mexico,1995,,,Count of Population and Housing 1995 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 173 Citations: 1 ","Mexico, 1995",,http://catalog.ihsn.org/index.php/catalog/457
http://catalog.ihsn.org/index.php/catalog/459,17391,ihsn,c,,,,,,,Mexico,2000,,,Census of Population and Housing 2000 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 199","Mexico, 2000",,http://catalog.ihsn.org/index.php/catalog/459
http://catalog.ihsn.org/index.php/catalog/460,17258,ihsn,c,,,,,,,Mexico,2005,,,Count of Population and Housing 2005 - IPUMS Subset ,,,,,By: Instituto Nacional de Estadísticas Geografía e Informática,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 105","Mexico, 2005",,http://catalog.ihsn.org/index.php/catalog/460
http://catalog.ihsn.org/index.php/catalog/3582,17075,ihsn,c,,,,,,,Mexico,2010,,,Censo de Población y Vivienda 2010 - IPUMS Subset ,,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Minnesota Population Center - University of Minnesota","Created on: Sep 14, 2013 Last modified: Sep 14, 2013 Views: 134","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3582
http://catalog.ihsn.org/index.php/catalog/2534,17433,ihsn,,,,,,,,Mexico,1987,,,Encuesta Nacional sobre Fecundidad y Salud 1987 ,,,,,By: Dirección General de Planificacion Familiar (DGPF) - Subsecretaría de Servicios de Salud Secretaría de Salud,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 762 Citations: 81 ","Mexico, 1987",,http://catalog.ihsn.org/index.php/catalog/2534
http://catalog.ihsn.org/index.php/catalog/3834,17384,ihsn,,,,,,,,Mexico, 2000-2001,,,"Multi Country Study Survey 2000-2001, Long version ",,,,,By: World Health Organization (WHO),"Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 57","Mexico, 2000-2001",,http://catalog.ihsn.org/index.php/catalog/3834
http://catalog.ihsn.org/index.php/catalog/4974,3665,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4974
http://catalog.ihsn.org/index.php/catalog/4978,3672,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4978
http://catalog.ihsn.org/index.php/catalog/4982,3679,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4982
http://catalog.ihsn.org/index.php/catalog/4977,3686,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4977
http://catalog.ihsn.org/index.php/catalog/4976,3693,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4976
http://catalog.ihsn.org/index.php/catalog/4975,3700,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4975
http://catalog.ihsn.org/index.php/catalog/4981,3707,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 9","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4981
http://catalog.ihsn.org/index.php/catalog/4980,3714,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4980
http://catalog.ihsn.org/index.php/catalog/4979,3721,ihsn,,,,,,,,Mexico,2001,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2001, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2001",,http://catalog.ihsn.org/index.php/catalog/4979
http://catalog.ihsn.org/index.php/catalog/4986,3588,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4986
http://catalog.ihsn.org/index.php/catalog/4990,3595,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4990
http://catalog.ihsn.org/index.php/catalog/4994,3602,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 4","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4994
http://catalog.ihsn.org/index.php/catalog/4983,3609,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4983
http://catalog.ihsn.org/index.php/catalog/4989,3616,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4989
http://catalog.ihsn.org/index.php/catalog/4988,3623,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4988
http://catalog.ihsn.org/index.php/catalog/4985,3630,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4985
http://catalog.ihsn.org/index.php/catalog/4987,3637,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4987
http://catalog.ihsn.org/index.php/catalog/4993,3644,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4993
http://catalog.ihsn.org/index.php/catalog/4992,3651,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4992
http://catalog.ihsn.org/index.php/catalog/4991,3658,ihsn,,,,,,,,Mexico,2002,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2002, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/4991
http://catalog.ihsn.org/index.php/catalog/4995,3567,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 16","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/4995
http://catalog.ihsn.org/index.php/catalog/4996,3574,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 14","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/4996
http://catalog.ihsn.org/index.php/catalog/4997,3581,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/4997
http://catalog.ihsn.org/index.php/catalog/4998,4837,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 14","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/4998
http://catalog.ihsn.org/index.php/catalog/5002,4844,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 3","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5002
http://catalog.ihsn.org/index.php/catalog/5006,4851,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5006
http://catalog.ihsn.org/index.php/catalog/5001,4858,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5001
http://catalog.ihsn.org/index.php/catalog/5000,4865,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5000
http://catalog.ihsn.org/index.php/catalog/4999,4872,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 11","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/4999
http://catalog.ihsn.org/index.php/catalog/5005,4879,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5005
http://catalog.ihsn.org/index.php/catalog/5004,4886,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5004
http://catalog.ihsn.org/index.php/catalog/5003,4893,ihsn,,,,,,,,Mexico,2003,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2003, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 14","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/5003
http://catalog.ihsn.org/index.php/catalog/2240,17321,ihsn,,,,,,,,Mexico,2003,,,"World Health Survey 2003, Wave 0 ",,,,,By: World Health Organization (WHO),"Created on: May 02, 2012 Last modified: Dec 12, 2013 Views: 4789 Citations: 3 ","Mexico, 2003",,http://catalog.ihsn.org/index.php/catalog/2240
http://catalog.ihsn.org/index.php/catalog/5010,4753,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5010
http://catalog.ihsn.org/index.php/catalog/5014,4760,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Agosto ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 15","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5014
http://catalog.ihsn.org/index.php/catalog/5018,4767,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Diciembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 9","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5018
http://catalog.ihsn.org/index.php/catalog/5007,4774,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Enero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 10","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5007
http://catalog.ihsn.org/index.php/catalog/5008,4781,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Febrero ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 9","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5008
http://catalog.ihsn.org/index.php/catalog/5013,4788,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Julio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 4","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5013
http://catalog.ihsn.org/index.php/catalog/5012,4795,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Junio ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 8","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5012
http://catalog.ihsn.org/index.php/catalog/5009,4802,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Marzo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5009
http://catalog.ihsn.org/index.php/catalog/5011,4809,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Mayo ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 16","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5011
http://catalog.ihsn.org/index.php/catalog/5017,4816,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Noviembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5017
http://catalog.ihsn.org/index.php/catalog/5016,4823,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Octubre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 12","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5016
http://catalog.ihsn.org/index.php/catalog/5015,4830,ihsn,,,,,,,,Mexico,2004,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2004, Septiembre ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/5015
http://catalog.ihsn.org/index.php/catalog/5022,4669,ihsn,,,,,,,,Mexico,2005,,,"Encuesta Sobre la Confianza del Consumidor (ENCO) 2005, Abril ",,,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI)","Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 13","Mexico, 2005",,http://catalog.ihsn.org/index.php/catalog/5022
